district_code,district_name,category,student_group,2021_2022_student_count_year_to_date,2021_2022_attendance_rate_year_to_date,2020_2021_student_count,2020_2021_attendance_rate,2019_2020_student_count,2019_2020_attendance_rate,reporting_period,date_update,attendance_cluster,risk_label
450011,East Lyme School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0010894226060188098,0.8614718614718613,0.0011026625167314423,0.7990685296074522,0.0011114914444667397,0.7421324565523726,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,English Learners,English Learners,0.00012793219593615384,0.9126328217237303,7.055427437952555e-05,0.9028609447771125,6.098448633357334e-05,0.8017848755284174,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,Race/Ethnicity,All other races,0.0007755889378629326,0.9523809523809521,0.0007498911448338145,0.9021956087824354,0.0007259121115189858,0.8280883043682481,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,Race/Ethnicity,Black or African American,3.7979870668545667e-05,0.9126328217237303,3.426921898434099e-05,0.8576180971390555,4.5246554376522146e-05,0.8243306716768437,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,Race/Ethnicity,Hispanic/Latino of any race,0.0004377679829690264,0.8547815820543092,0.000380993081649438,0.7831004657351968,0.0003600051935175458,0.7684358853922024,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,Race/Ethnicity,White,0.0037799966018010455,0.9165682802046438,0.0038260575077811287,0.8875582168995346,0.0038990726423594304,0.8083607327383753,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,High Needs,Students Without High Needs,0.003282260401986947,0.940574576938213,0.003330161750713606,0.914836992681304,0.0034230002006586323,0.8360732738374832,Jun-22,2022-07-22,1,Low Risk
450011,East Lyme School District,High Needs,Students With High Needs,0.001753070872437608,0.8732782369146004,0.001665080875356803,0.8153692614770462,0.001685925960899108,0.7529356505401594,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Unknown,All Students,0.001709094180084555,0.9236521054702869,0.0016933025851086133,0.939454424484365,0.0016603518214688999,0.7975575387505875,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Students With Disabilities,Students With Disabilities,0.00018590147221972354,0.8685556867375048,0.00017537776774339208,0.9178310046573523,0.000192789666473877,0.758102395490841,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Free/Reduced Lunch,Free Meal Eligible,0.00010794279032112979,0.9000393545848091,0.0006692576884000709,0.8356620093147042,0.00011016552369935828,0.7914513856270551,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Free/Reduced Lunch,Reduced Price Meal Eligible,3.997881123004802e-06,0.9488390397481301,0.0006692576884000709,0.8356620093147042,1.9672414946313974e-06,0.749178017848755,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.00015191948267418267,0.9110586383313657,0.00013506103952652034,0.8925482368596147,0.00015147759508661764,0.78252700798497,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,English Learners,English Learners,7.995762246009612e-06,0.9496261314443135,0.0006692576884000709,0.8356620093147042,0.0006767310741532008,0.7595115077501173,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Race/Ethnicity,All other races,0.0001659120666046995,0.9330972058244784,0.00013102936670483317,0.9614105123087162,0.0001081982822047269,0.8116486613433533,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Race/Ethnicity,Black or African American,1.3992583930516825e-05,0.9602518693427782,6.047509232530762e-06,0.9564204923486361,0.0,0.8248003757632691,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Race/Ethnicity,Hispanic/Latino of any race,9.594914695211538e-05,0.9334907516725695,9.071263848796143e-05,0.8905522288755825,8.655862576378151e-05,0.7656176608736498,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,Race/Ethnicity,White,0.0013133039489070793,0.9197166469893743,0.0013445628860326727,0.9407850964737192,0.0013475604238225075,0.798027242837013,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,High Needs,Students Without High Needs,0.0012953134838535575,0.9319165682802044,0.0012901353029398958,0.9497671324018633,0.001261001798058726,0.8050728041333963,Jun-22,2022-07-22,1,Low Risk
460011,Easton School District,High Needs,Students With High Needs,0.0003558114199474279,0.8961038961038961,0.00032253382573497395,0.9135063206919498,0.0003600051935175458,0.7726632221700331,Jun-22,2022-07-22,1,Low Risk
470011,East Windsor School District,Unknown,All Students,0.001900992473988786,0.7284533648170011,0.001953345482107436,0.6250831669993349,0.0019849466680830806,0.7252231094410524,Jun-22,2022-07-22,0,Medium Risk
470011,East Windsor School District,Students With Disabilities,Students With Disabilities,0.00034381777657841345,0.6706021251475796,0.00037091389959522,0.4903526280771793,0.0003580379520229144,0.6580554250821988,Jun-22,2022-07-22,2,High Risk
470011,East Windsor School District,Free/Reduced Lunch,Free Meal Eligible,0.0007735899973014302,0.6257378984651711,0.0007942395458723733,0.4823685961410513,0.0009324724684552825,0.6881164866134339,Jun-22,2022-07-22,2,High Risk
470011,East Windsor School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0001719088882892067,0.7304210940574576,7.458594720121273e-05,0.6733200266134403,0.0001003293162262013,0.7773602630342893,Jun-22,2022-07-22,0,Medium Risk
470011,East Windsor School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.000985477696820685,0.6469893742621013,0.0009091422212904578,0.5059880239520962,0.0010721466145741118,0.6993893846876471,Jun-22,2022-07-22,2,High Risk
470011,East Windsor School District,English Learners,English Learners,7.196186021408652e-05,0.6906729634002358,0.00010079182054217935,0.6124417831004663,0.0001003293162262013,0.6059182714889619,Jun-22,2022-07-22,0,Medium Risk
470011,East Windsor School District,Race/Ethnicity,All other races,0.00017790570997371395,0.7418339236521057,0.00017537776774339208,0.6889554224883572,0.00016131380255977464,0.7022076092061997,Jun-22,2022-07-22,0,Medium Risk
470011,East Windsor School District,Race/Ethnicity,Black or African American,0.0002458696890647957,0.6796536796536801,0.00021771033237110742,0.5119760479041919,0.00021049483992555959,0.693752935650541,Jun-22,2022-07-22,2,High Risk
470011,East Windsor School District,Race/Ethnicity,Hispanic/Latino of any race,0.000435769042407524,0.6544667453758364,0.00041929397345546614,0.4946773120425818,0.00041312071387259353,0.7012682010333489,Jun-22,2022-07-22,2,High Risk
470011,East Windsor School District,Race/Ethnicity,White,0.0009215115988526081,0.7748917748917745,0.0010200132238868552,0.6949434464404525,0.0010819828220472688,0.745890089243777,Jun-22,2022-07-22,0,Medium Risk
470011,East Windsor School District,High Needs,Students Without High Needs,0.0006676461475418028,0.8386462022825656,0.0007640019997097196,0.7880904856952768,0.000702305213583409,0.7989666510098639,Jun-22,2022-07-22,1,Low Risk
470011,East Windsor School District,High Needs,Students With High Needs,0.0011513897634253844,0.667060212514758,0.001122820880839878,0.5179640718562877,0.0012432966246070435,0.681540629403476,Jun-22,2022-07-22,2,High Risk
480011,Ellington School District,Unknown,All Students,0.005053321739478076,0.8964974419519871,0.005087971100969214,0.8845642049234868,0.0050931882296006885,0.7891028651949279,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,Students With Disabilities,Students With Disabilities,0.000643658860803774,0.8331365604092875,0.0006228934509506684,0.8070525615435797,0.0006767310741532008,0.6777829967120717,Jun-22,2022-07-22,0,Medium Risk
480011,Ellington School District,Free/Reduced Lunch,Free Meal Eligible,0.000663648266418798,0.7933884297520661,0.0007196535986711606,0.7834331337325353,0.0007337810774975113,0.6961014560826682,Jun-22,2022-07-22,0,Medium Risk
480011,Ellington School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.00010794279032112979,0.8866587957497045,0.00011490267541808448,0.817697937458417,9.04931087530443e-05,0.7219351808360734,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0008115698679699759,0.8099173553719003,0.0008748730023061169,0.7890884896872925,0.0008636190161431836,0.6998590887740725,Jun-22,2022-07-22,0,Medium Risk
480011,Ellington School District,English Learners,English Learners,3.997881123004808e-05,0.8728846910665093,3.830089180602815e-05,0.8829008649367935,5.5082761849679146e-05,0.7552841709722884,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,Race/Ethnicity,All other races,0.0007256154238253726,0.9031877213695392,0.0007377961263687529,0.9381237524950103,0.0006964034890995147,0.7782996712071402,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,Race/Ethnicity,Black or African American,0.0001659120666046995,0.8276269185360094,0.00015723524004579981,0.8110445775116437,0.00016721552704366882,0.745890089243777,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,Race/Ethnicity,Hispanic/Latino of any race,0.0003258273115248918,0.8366784730421095,0.00028020126110725864,0.8296739853626085,0.00024197070383966194,0.7073743541568813,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,Race/Ethnicity,White,0.0037160305038329688,0.9047619047619047,0.0037917882887967876,0.8822355289421164,0.0038695640199399592,0.7994363550962893,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,High Needs,Students Without High Needs,0.0036320750002498676,0.9216843762298303,0.0036547114128594235,0.9135063206919498,0.0036630036630036626,0.8201033348990139,Jun-22,2022-07-22,1,Low Risk
480011,Ellington School District,High Needs,Students With High Needs,0.0013412891167681128,0.8343171979535615,0.0013586737409085779,0.8097139055222891,0.0013908397367043983,0.7069046500704559,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,Unknown,All Students,0.009275084205371154,0.8103109012199918,0.009432098566337144,0.9301397205588828,0.00936013503145619,0.7393142320338191,Jun-22,2022-07-22,1,Low Risk
490011,Enfield School District,Students With Disabilities,Students With Disabilities,0.0015151969456188219,0.7264856355765446,0.0015400990178845008,0.8675981370592156,0.0015718259542104869,0.6453734147487085,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,Free/Reduced Lunch,Free Meal Eligible,0.003238283709633894,0.7323888232979141,0.0036305213759293005,0.8552894211576851,0.0037967760846385978,0.6716768435885401,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0007056260182103485,0.7965367965367967,0.0006753051976326016,0.9324683965402532,0.0005331224450451088,0.7350868952559892,Jun-22,2022-07-22,1,Low Risk
490011,Enfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.003983888539074291,0.7441951987406537,0.004346143301778774,0.8679308050565537,0.004369243359576335,0.6801315171441997,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,English Learners,English Learners,0.0002618612135568149,0.7512790240062968,0.0002398845328903869,0.7910844976713243,0.00021442932291482235,0.6989196806012217,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,Race/Ethnicity,All other races,0.0007416069483173918,0.8240850059031875,0.0007700495089422503,0.9294743845642053,0.0007141086625511974,0.7397839361202445,Jun-22,2022-07-22,1,Low Risk
490011,Enfield School District,Race/Ethnicity,Black or African American,0.0005637012383436779,0.7225501770956315,0.0006107984324856069,0.8093812375249505,0.0006078776218411019,0.6932832315641146,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0018490200193897234,0.7343565525383711,0.0016993500943411441,0.8702594810379245,0.0015659242297265928,0.684828558008455,Jun-22,2022-07-22,0,Medium Risk
490011,Enfield School District,Race/Ethnicity,White,0.006000819565630216,0.8410074773711136,0.006230950345917528,0.9584165003326683,0.006354190027659415,0.7566932832315638,Jun-22,2022-07-22,1,Low Risk
490011,Enfield School District,High Needs,Students Without High Needs,0.0043237084345296994,0.8736717827626919,0.004221161444306472,0.9936793080505657,0.004323996805199812,0.7989666510098639,Jun-22,2022-07-22,1,Low Risk
490011,Enfield School District,High Needs,Students With High Needs,0.0047115029034611655,0.7571822117276663,0.004985163444016191,0.8762475049900202,0.00499679339636375,0.6862376702677313,Jun-22,2022-07-22,0,Medium Risk
500011,Essex School District,Unknown,All Students,0.0005017340809371034,0.9224714679260129,0.0005301649760518634,0.9743845642049238,0.0005409914110236344,0.8285580084546735,Jun-22,2022-07-22,1,Low Risk
500011,Essex School District,Students With Disabilities,Students With Disabilities,3.598093010704327e-05,0.9539551357733176,3.426921898434099e-05,0.9770459081836331,5.7050003344310544e-05,0.8464067637388446,Jun-22,2022-07-22,1,Low Risk
500011,Essex School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,7.595974133709133e-05,0.8961038961038961,7.257011079036914e-05,0.9620758483033933,7.868965978525592e-05,0.8431188351338657,Jun-22,2022-07-22,1,Low Risk
500011,Essex School District,Race/Ethnicity,Hispanic/Latino of any race,5.996821684507207e-06,0.9413616686343955,0.0,0.9807052561543581,1.9672414946313974e-06,0.8759981211836543,Jun-22,2022-07-22,1,Low Risk
500011,Essex School District,Race/Ethnicity,White,0.0004237753990385096,0.9244391971664698,0.00045154735602896353,0.9727212242182306,0.00045640002675448424,0.8215124471582902,Jun-22,2022-07-22,1,Low Risk
500011,Essex School District,High Needs,Students Without High Needs,0.0003158326087173798,0.9260133805588349,0.0003487396990759406,0.98037258815702,0.00034820174454975743,0.8233912635039928,Jun-22,2022-07-22,1,Low Risk
500011,Essex School District,High Needs,Students With High Needs,0.00013792689874366583,0.9146005509641872,0.00013304520311567674,0.9673985362608124,0.00015344483658124905,0.8398309065288876,Jun-22,2022-07-22,1,Low Risk
510011,Fairfield School District,Unknown,All Students,0.018408243630875638,0.8787878787878785,0.018461029850505573,0.8356620093147042,0.018708466613944593,0.7862846406763744,Jun-22,2022-07-22,1,Low Risk
510011,Fairfield School District,Students With Disabilities,Students With Disabilities,0.0027745294993653364,0.8004722550177092,0.0025762389330581045,0.7518296739853629,0.0027462691265054315,0.7393142320338191,Jun-22,2022-07-22,0,Medium Risk
510011,Fairfield School District,Free/Reduced Lunch,Free Meal Eligible,0.002102885470700529,0.775285320739866,0.002144849941137577,0.6876247504990021,0.002398067381955674,0.7360263034288401,Jun-22,2022-07-22,0,Medium Risk
510011,Fairfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0005976832278892187,0.8791814246359699,0.0005684658678578915,0.7538256819693951,0.0004957448566471122,0.7815875998121182,Jun-22,2022-07-22,1,Low Risk
510011,Fairfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0027405475098197956,0.7996851633215272,0.0027536325372123404,0.7022621423819033,0.0029331570684954142,0.7444809769844998,Jun-22,2022-07-22,0,Medium Risk
510011,Fairfield School District,English Learners,English Learners,0.00040178705286198315,0.77646595828414,0.0003850247544711252,0.7168995342648041,0.0004701707172169041,0.758102395490841,Jun-22,2022-07-22,0,Medium Risk
510011,Fairfield School District,Race/Ethnicity,All other races,0.0020429172538554566,0.9067296340023612,0.001991646373913464,0.8666001330671995,0.0019751104606099234,0.8093001409112262,Jun-22,2022-07-22,1,Low Risk
510011,Fairfield School District,Race/Ethnicity,Black or African American,0.0004737489130760697,0.8559622195985828,0.00046162653808318145,0.7248835662009316,0.00043279312881890753,0.8013151714419919,Jun-22,2022-07-22,0,Medium Risk
